max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, well_id, well_on_ts, R_reward_ts, well_off_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4030989  4031120  4031233  4047505  4047639  4047781  4047899  4048015  4048506  4048631  4048769  4050618  4050749  4050892  4051004  4051159  4051286  4056811  4056932  4057055  4057194  4057344, 4036364, 4030780  4047306  4050410, 4031235  4048789  4057455, 4035759  4038034, 4037074  4042064, 4049270, 4049443, 4029748, 4029749, 4029750, 4049273, 4049278, 4049429  4049433, 4049447, , , 0, 0, 0, 0, 0, , 4057504, 4057511, L4:R6, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 4050420, , 4057462, 4050425
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4058243  4058358  4059625  4059739  4071930  4072043  4072223  4072352  4072471, 4065752  4065900  4074753  4074876  4075005  4075120  4075243  4075364  4075517  4098535  4098691  4098856, 4058086  4059419  4071724, 4058372  4059720  4072481, 4061328  4062425  4064116  4068333  4074421, 4062079  4063443  4066302  4069405  4098988, 4073040, 4073609, 4058373, 4058374, 4058375, 4073044, 4073050, 4073201  4073207, 4073614, , , 0, 0, 0, 0, 0, , 4099041, 4099049, L4:R6, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 4074432, 4074438, 4098995, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4110028  4110139  4110303  4110419  4110571  4110716  4110850  4111329  4111453  4111834  4113869  4114000  4114142  4114282  4114423  4114554  4119163, 4103532  4104030  4104202  4104532  4107013  4107189, 4109879  4113655, 4111798  4119253, 4103026  4106485, 4105116  4107722, 4112330, 4112503, 4099677, 4099677, 4099678, 4112334, 4112338, 4112489  4112493, 4112507, , , 0, 0, 0, 0, 0, , 4119298, 4119306, L5:R5, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 4113664, , 4119259, 4113670
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4119401, 4121485  4121813  4122342  4122467  4122663  4126023  4126145  4126267  4126423  4126545  4126679  4127149  4127285  4134988  4135159  4135305, , , 4120881  4125585, 4122936  4135543, 4124861, 4125087, 4119921, 4119922, 4119924, 4124863, 4124866, 4125017  4125019, 4125090, , , 0, 0, 0, 0, 0, , 4135578, 4135585, L5:R5, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 4125591, 4125594, 4135547, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4162771  4162901  4163028  4163153  4163311  4164965  4165098  4165218  4165350  4165518  4165676  4171949, 4136876  4137503  4138203  4138365  4139458  4140582  4140708  4141209  4143163  4143856  4144502  4144622  4145594  4146230  4147069  4147270  4147780  4148110  4149647  4149852  4149992  4150498  4150722  4151266  4151379  4151627  4152147  4152741  4153746  4153918  4154617  4154810  4156468  4157660  4157833  4157979  4160691, 4162545  4164755, 4163272  4171987, 4136312  4139296  4141377  4141565  4141673  4146869  4149120  4149289  4153398  4153552  4155854  4159222  4159965, 4138578  4141349  4141459  4141625  4146492  4148336  4149174  4153005  4153518  4155222  4157942  4159576  4160795, 4163739, 4163940, 4136183, 4136184, 4136185, 4163750, 4163761, 4163912  4163924, 4163951, , , 0, 0, 0, 0, 0, , 4172236, 4172237, L6:R4, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 4164778, , 4171999, 4164790
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4173628  4173747  4174032  4174169  4174289  4174945  4175071  4180421  4180545  4180659, 4182775  4182894  4183014  4183216  4183344  4197488  4197696  4197804  4197971  4199302  4199436  4199837  4199950  4200189  4200306  4200449  4200616  4201100  4201207  4201355  4201900, 4173426  4180253, 4174887  4180720, 4176020  4182332, 4176692  4202190, 4181223, 4181601, 4172814, 4172815, 4172816, 4181226, 4181230, 4181381  4181384, 4181605, , , 0, 0, 0, 0, 0, , 4202242, 4202250, L6:R4, 90.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 4182340, 4182344, 4202197, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4255949  4256071  4256237, 4203057  4203212  4203889  4204082  4204897  4205039  4205381  4206536  4207531  4207688  4208367  4209774  4210237  4210703  4212180  4216022  4216192  4216324  4217174  4217353  4217477  4218296  4218545  4218660  4219124  4219241  4219415  4219828  4220032  4220167  4220298  4220460  4223360  4223682  4223838  4223991  4225131  4225456  4226174  4226919  4227162  4227297  4229230  4229376  4229595  4229725  4230386  4231227  4231394  4232398  4252586  4252829  4253148  4253260  4254219  4259254, 4235614  4255750  4256064, 4235632  4256049  4256398, 4202768  4202868  4205715  4205755  4206250  4211568  4215158  4217942  4218115  4218308  4220944  4223094  4224192  4224831  4227595  4228325  4231067  4232919  4251609  4254669  4257994  4261101, 4202805  4205664  4205741  4205789  4210838  4212074  4217861  4218049  4218254  4220829  4220977  4224133  4224228  4227560  4227728  4230647  4232429  4233245  4254395  4254751  4259592, 4260561, 4260747, 4205666, 4205668, 4205670, 4260563, 4260567, 4260718  4260721, 4260750, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4261142, 4261151, 4261156, L6:R4, 90.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4261109, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4266754, 4261836  4262324  4262946, 4266432, 4266725, 4268038, 4262882, 4267252, 4267412, 4262883, 4262884, 4262885, 4267254, 4267257, 4267407  4267409, 4267415, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4268073, 4268080, 4268084, L5:R5, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4268044, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4270989  4271111  4271250  4271369  4271519  4271633  4277567, , 4270837, 4277865, , 4268667, 4269697, 4269869, 4268686, 4268687, 4268688, 4269698, 4269700, 4269851  4269852, 4269871, , , 0, 0, 0, 0, 0, , 4277892, 4277897, L5:R5, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 4270841, , 4277868, 4270844
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4277954, 4282006  4282127  4282245  4282946  4293295  4293456  4293722  4294455  4294578  4294718  4294890  4295687  4296558  4297242  4297752  4297907  4298476  4298936, , , 4279286  4281546, 4279952  4299080, 4280520, 4281002, 4278501, 4278502, 4278502, 4280522, 4280525, 4280675  4280677, 4281004, , , 0, 0, 0, 0, 0, , 4299118, 4299125, L4:R6, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 4281551, 4281553, 4299086, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4301032  4301482  4301622  4301962  4302915  4303257  4303547  4303787  4303920  4304090  4304206  4305896  4306359  4306928  4307082  4308586  4308745  4308899  4309702, , , 4299764  4299873  4302578  4304674  4305562  4311243, 4299801  4302181  4304470  4304691  4309663, 4310734, 4310912, 4299756, 4299756, 4299757, 4310738, 4310744, 4310895  4310901, 4310917, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4311306, 4311316, 4311323, L3:R7, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4311254, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4311726, , , 4312967, 4311907, 4312556, 4312719, 4311954, 4311955, 4311956, 4312557, 4312559, 4312710  4312711, 4312721, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4312995, 4313001, 4313005, L3:R7, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4312971, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4313456  4313619, , , 4314573, 4313678, 4314149, 4314312, 4313678, 4313680, 4313681, 4314150, 4314152, 4314303  4314305, 4314315, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4314601, 4314608, 4314613, L2:R8, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4314577, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4316325  4316439, 4315067, 4316152, 4316414, 4317393, 4315086, 4316783, 4316949, 4315125, 4315126, 4315127, 4316785, 4316788, 4316939  4316941, 4316951, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4317426, 4317433, 4317438, L2:R8, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4317398, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4319457  4319587  4319716  4319855, , 4319263, 4319969, , 4317823, 4318269, 4318630, 4318045, 4318046, 4318047, 4318270, 4318272, 4318423  4318424, 4318632, , , 0, 0, 0, 0, 0, , 4319994, 4319998, L2:R8, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 4319267, , 4319972, 4319270
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4320051, , , , 4321093  4322966, 4321669, 4320368  4322196, 4320600  4322611, 4320660, 4320661, 4320662, 4322198, 4322200, 4322351  4322353, 4322613, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4323000, 4323006, 4323011, L2:R8, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4322971, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4325348  4325467  4325606  4325768  4325888  4326051  4326163  4326318  4326471  4331770  4332008  4332697  4332833  4334591  4334706  4339389  4339514  4339658  4339780  4339891  4341129  4341242  4342097  4342244  4343997  4344160  4344326  4345638  4365981  4366103  4366231  4366358, 4323302  4363234  4363363  4363627  4364290  4364439  4364575, 4325166  4334431  4339183  4365830, 4332858  4335394  4345623  4366312, 4358187  4363022  4367559, 4323409  4358283  4364519, 4366789, 4366980, 4323566, 4323567, 4323568, 4366797, 4366806, 4366957  4366966, 4366988, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4367652, 4367664, 4367675, L2:R8, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4367577, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4367927  4368155, , , 4369254, 4368259, 4368711, 4368875, 4368411, 4368412, 4368413, 4368712, 4368715, 4368866  4368868, 4368877, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4369283, 4369290, 4369294, L2:R8, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4369258, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 4370871, 4369991, 4370311, 4370477, 4369992, 4369992, 4369994, 4370312, 4370314, 4370465  4370466, 4370479, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4370898, 4370904, 4370908, L1:R9, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4370875, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4372318, , , 4371881  4375040, 4371511  4373510, 4373902, 4374596, 4371511, 4371512, 4371513, 4373903, 4373906, 4374057  4374059, 4374598, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4375072, 4375078, 4375082, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4375045, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4378178  4378294  4378413  4378535  4382091  4382210  4382330  4382481  4382608  4388155  4388269  4388446  4389718  4389866, 4375640  4375863  4376625, 4377982  4381831, 4378686  4389933, , 4376577, 4379140, 4381308, 4376578, 4376579, 4376580, 4379142, 4379145, 4379296  4379298, 4381311, , , 0, 0, 0, 0, 0, , 4389970, 4389976, L2:R8, 20.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 4381837, , 4389938, 4381841
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4390055  4393332  4393448, , 4393156  4395178, 4393462, , , 4394499, 4394701, 4390608, 4390609, 4390610, 4394501, 4394503, 4394655  4394657, 4394703, 203, wrong_choice_chose_L, 1, 0, 0, 1, 0, 4395210, 4395217, 4395221, L3:R7, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, L, 4395183, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4395414  4395534  4395649  4395821  4395936  4396179  4396302  4396794  4400722  4400845  4400995  4403872  4403996  4406223  4416780  4417022  4417154  4421244  4421368  4421487  4421604  4422015  4425493  4425621  4425791  4425907  4426033, , 4400483  4403684  4405901  4416579  4421044, 4396746  4401006  4403957  4406117  4417333  4427117, 4402069, 4402636, 4420295, 4420474, 4396747, 4396749, 4396751, 4420300, 4420306, 4420457  4420462, 4420479, , , 0, 0, 0, 0, 0, , 4427172, 4427181, L4:R6, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 4421055, , 4427125, 4421061
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4427295, 4454723  4458564  4458746  4458872  4459001  4459162  4459283  4469516  4472491  4472816  4472945  4473085  4474465  4474585  4474917, , , 4433075  4454397  4455945  4458157, 4433564  4454757  4456374  4475298, 4457617, 4457784, 4427988, 4427989, 4427989, 4457619, 4457622, 4457773  4457775, 4457787, , , 0, 0, 0, 0, 0, , 4475338, 4475344, L4:R6, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 4458163, 4458167, 4475303, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4477689  4477936, , , 4477384  4480110  4482277, 4478594  4480427, 4481500, 4481864, 4475991, 4475992, 4475993, 4481502, 4481504, 4481655  4481657, 4481868, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 4482311, 4482318, 4482323, L3:R7, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 4482282, , , 
