max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, 3357927¤, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4750032  4750144  4750296  4755791  4755912  4756039  4756180  4756315  4756435  4756572  4756694  4756843  4758160  4759286  4759422  4759554  4759689  4762551  4762662  4762816  4763828  4764087  4764208  4764482  4764724  4765743  4765856  4766033  4766147  4766283  4766405  4766968  4767320  4767475  4768347  4768474  4768678  4769224  4769369  4769495  4769606  4769728  4769892  4770071  4770959  4771096  4771221  4771344, 4723504  4723786  4723951  4724174  4724333  4724803  4725028  4725497  4726861  4727471  4727600  4728019  4728177  4728668  4728781  4729210  4729435  4729953  4733098  4733622  4733817  4734397  4735909  4736090  4736251  4736404  4738245  4739107  4739247  4739390  4740108  4740235  4741471  4741590  4741729  4741900  4742198  4742737  4742880  4743008  4743126  4743693  4743893  4744089  4744487, 4749903  4755640, 4750307  4771497, 4752948  4753202, 4753144  4754038, 4722486  4722627  4723227  4726638  4735012  4735156  4740857  4741950, 4722599  4722714  4725711  4734714  4735132  4740643  4741892  4744582, 4722864, 4722865, 4722866, 4752957, 4752967, 4753119  4753129, 4753154, L, 4755661, , 4771500, 0, 0, 0, 0, 0, 4771524, 4771528, L7:R3, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 4755672
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4771585, 4777862  4777975  4778111  4783399  4783512  4783634  4783767  4783892  4784017  4784141  4785552  4785678  4785858  4786983  4789449  4789569  4789767  4790132  4790339  4790473  4790637  4791189  4791449  4791919  4792141  4792270  4792724  4792899  4793565  4793940  4794146  4794928  4795075  4795218  4796000  4796152  4796303  4796910  4797171  4797512  4797698  4798024  4798195  4799274  4799404  4799542  4799659  4799982  4800445  4800557, , , 4780231, 4780799, 4777442  4782819, 4778392  4801439, 4772229, 4772230, 4772231, 4780233, 4780235, 4780386  4780388, 4780801, R, 4782824, 4782827, 4801447, 0, 0, 0, 0, 0, 4801503, 4801513, L7:R3, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4802197  4802327  4802793  4804812  4805156  4805474  4805623  4805759  4806628  4806788  4807448  4807641  4808201  4808378  4808514  4808669  4809016  4811795  4811957  4812094  4812309  4812417  4812559  4812934  4814384  4814544  4814676  4815383  4815515  4815727  4815843  4816164  4816274  4816627  4817193  4818608  4819154  4819283  4819463  4820388  4821136  4821760  4821876  4822226  4822339  4822574, , , 4824515, 4824713, 4801652  4803246  4803506  4804505  4809730  4810932  4813950  4817499  4817608  4818405  4820094  4827316, 4803234  4803308  4803787  4809389  4809790  4813230  4817486  4817514  4817625  4819425  4822522, 4803235, 4803236, 4803238, 4824525, 4824535, 4824686  4824696, 4824723, R, 4827337, , , 1, 0, 0, 0, 1, 4827446, 4827458, L7:R3, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4827430, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4827807  4827947  4828077  4829040, , , 4830545, 4830711, 4828710  4832382, 4828202  4829048, 4828377, 4828378, 4828379, 4830547, 4830550, 4830700  4830702, 4830713, R, 4832388, , , 1, 0, 0, 0, 1, 4832424, 4832428, L6:R4, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4832417, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4832663  4832773  4832900  4833738, , , 4835264, 4836003, 4833109  4837947, 4833014  4833785, 4833015, 4833016, 4833017, 4835266, 4835269, 4835419  4835421, 4836006, R, 4837953, , , 1, 0, 0, 0, 1, 4837989, 4837993, L5:R5, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4837981, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4843821  4843954  4844066  4844186  4844307  4844419  4844533  4844658  4845151  4848033  4848161  4848291  4848445  4848597  4848712  4848834  4849074  4849207  4849337  4849455  4849568  4849706  4849822  4849942  4851462  4851591  4853015  4853159  4853302  4853421  4853558  4853788  4854072  4854197  4854339  4855194  4855308  4855492  4855628  4856366  4856516  4857309  4857449  4857585  4858338  4858461  4858601  4858717  4859111  4859628  4860811  4860944  4861073  4861191  4861304  4861852  4861980  4862148  4862274  4862388, 4838247  4838368, 4843676, 4862837, 4840994, 4841823, , 4838642, 4838643, 4838644, 4838645, 4840995, 4840998, 4841148  4841150, 4841825, L, 4843681, , 4862847, 0, 0, 0, 0, 0, 4862909, 4862920, L5:R5, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 4843683
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4863068, 4867573  4867713  4867981  4868222  4868340  4874947  4875077, 4878822, 4878881, 4876930, 4877445, 4867148  4874615, 4868321  4875229, 4863632, 4863633, 4863634, 4876932, 4876937, 4877088  4877091, 4877449, L, 4878829, , , 1, 0, 0, 0, 1, 4878870, 4878876, L5:R5, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4878863, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4879016  4879194  4879344  4879462  4879577  4879698  4879822  4880015  4880259  4880430, , 4878957  4885831, 4880422, 4882317  4884376, 4882485  4884389, , , 4880424, 4880426, 4880428, 4882319, 4882323, 4882473  4882476, 4882488, L, 4885838, , , 1, 0, 0, 0, 1, 4885882, 4885888, L5:R5, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4885875, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4886001  4886134  4886253  4886369, , 4891167, 4886418, 4889432, 4889778, , , 4886563, 4886564, 4886565, 4889433, 4889436, 4889587  4889589, 4889781, L, 4891172, , , 1, 0, 0, 0, 1, 4891205, 4891209, L5:R5, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4891199, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4891338  4891470  4891698, 4894298  4894646  4894793  4896119  4898006  4898191  4898749  4899141  4899271  4908787  4909156  4909300  4909408  4909519  4909634  4909748  4909866  4909986  4910108  4911170  4912096  4912247  4912549  4912949  4913166  4913418  4913559  4914275  4914511  4914674  4914781  4915225  4915402  4915534  4915661  4915791  4916002  4917306  4917443  4917577  4917735  4918358  4918615  4918739  4919013  4919356  4919486  4919632  4920070  4920280  4920415  4920559  4920701  4921446  4921725  4921869  4923183  4923797  4923939  4924153  4924447  4924693  4924869  4925015  4925937  4926540  4926762  4927404  4927548, , 4891848, 4903034  4903697, 4903211  4903960, 4894066  4894289  4895809  4896031  4897664  4898385  4898554  4908561, 4894250  4894931  4895818  4896040  4898366  4898478  4899409  4928265, 4891849, 4891850, 4891851, 4903039, 4903044, 4903195  4903200, 4903216, R, 4908573, 4908580, 4928434, 0, 0, 0, 0, 0, 4928441, 4928443, L5:R5, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4929114  4929326  4929749  4929960  4931707  4932099  4932342  4932899  4933178  4933648  4933788  4933923  4934060  4934893  4935064  4936362  4936494  4937586  4937812  4937958  4938241  4938499  4938651  4938796  4940260  4940691  4940904  4942147  4943068  4943191  4943832  4944071  4944754  4944879  4947302  4947441  4948489  4948619  4948757  4950923  4951147, , , 4953421, 4953606, 4928458  4939926  4950522  4955290, 4939894  4948701  4951367, 4939897, 4939901, 4939905, 4953427, 4953435, 4953586  4953593, 4953614, R, 4955305, , , 1, 0, 0, 0, 1, 4955384, 4955394, L4:R6, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4955373, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4964336  4964459  4964612  4964762  4964879  4964997  4965119  4965285  4968054  4969074  4969210  4969326  4969750  4969884  4970741  4970857  4971706, 4955687  4955819, 4964180, 4971844, 4960512  4960706  4961717, 4960677  4960826  4961970, 4956492, 4955797  4956809, 4956143, 4956144, 4956145, 4960513, 4960516, 4960667  4960669, 4960679, L, 4964187, , 4971850, 0, 0, 0, 0, 0, 4971888, 4971895, L5:R5, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 4964191
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4971988  4977202  4977324  4977443  4977643  4977773  4977893  4978330  4978519, 4983608  4984252  4984490  4984622  4984753  4986576  4986694  4986839  4986978  4987616  4988138  4988684  4988872  4989024  4989270  4989725  4989888  4990040  4990229  4990554  4990677  4991276  4991642  4991789  4991917  4992056  4992213, 4977045, 4978596, 4980477, 4981286, 4983328, 4993028, 4972543, 4972544, 4972545, 4980479, 4980482, 4980633  4980636, 4981289, R, 4983334, 4983338, 4993036, 0, 0, 0, 0, 0, 4993080, 4993088, L5:R5, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5022109  5022251  5022376  5022508  5035871  5036029  5036145  5036257  5036453  5036640  5036866  5049350  5049509  5049662  5049840  5049951  5050063  5050176  5050298  5055109  5055230  5055358  5055470  5055964  5056095  5056662  5056779  5056916  5057059  5057747, 4993397  4994061  4994185  4994570  4994682  4995309  4995442  4997798  4998355  4998466  4998608  4998891  4999031  4999166  4999310  4999452  4999813  5000275  5000475  5000599  5000725  5000857  5000987  5001161  5001412  5003008  5003128  5003266  5003852  5004146  5004353  5004588  5004818  5005940  5006089  5009381  5009503  5009763  5012370  5012559  5013093  5015799  5016037  5016317  5016551  5042520  5042633  5042762  5043082  5043222  5043334  5044880  5045003  5045125  5045255, 5021933  5035687  5035747  5035915  5049112, 5022518  5035733  5035804  5036840  5057824, 5046766, 5046974, 4993220  4996660  4997645  5002311  5015522  5042119  5042219  5044268, 4995988  4996697  5001758  5013520  5016841  5042167  5043299  5045325, 4995989, 4995991, 4995993, 5046778, 5046791, 5046942  5046955, 5046987, L, 5049282, , 5057827, 0, 0, 0, 0, 0, 5057849, 5057853, L6:R4, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 5049283
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 5064528  5064635  5064877  5065857  5065974  5066088  5070388  5070596  5070712  5070830  5070958  5071978  5074072  5074838  5074960  5075162  5075443  5075646  5075765  5076020  5076165  5076370  5076515  5077099  5077313  5077464  5077603  5078078  5078626  5080009  5080659  5081119  5081330  5082897  5084018  5084237  5084356  5084502  5084658  5084802  5084923  5085384  5086121  5086305  5086434  5086748, , , 5067799, 5067985, 5064282  5064919  5065615  5069774, 5064813  5065039  5066283  5087102, 5058566, 5058567, 5058567, 5067801, 5067805, 5067956  5067959, 5067988, R, 5069781, 5069785, 5087110, 0, 0, 0, 0, 0, 5087167, 5087176, L6:R4, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5121546  5121687  5121812  5121953  5122098  5122226  5122380, 5088724  5088918  5089081  5089283  5089409  5089877  5090278  5090444  5091050  5091172  5091301  5091708  5092419  5092633  5093104  5093291  5093433  5093562  5094022  5094558  5095084  5095238  5095637  5096575  5097001  5097193  5097569  5097684  5098312  5100336  5101633  5101853  5104091  5104461  5104584  5105493  5105964  5106258  5106776  5106907  5107770  5107971  5108388  5108725  5108986  5110036  5110198  5111279  5111732  5111947  5112083  5112258  5112452  5113141  5114960  5115124  5115319  5117326  5117446  5118141  5125144  5125265  5125410, 5121388, 5122443, 5127738, 5127945, 5088351  5099372  5105333  5110971  5113574  5114181  5116950  5118106  5124908  5129695, 5098886  5105012  5110625  5113512  5113830  5115568  5118090  5118158  5126057, 5087899, 5087900, 5087901, 5127750, 5127763, 5127914  5127926, 5127958, R, 5129721, , , 1, 0, 0, 0, 1, 5129902, 5129904, L5:R5, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 5129898, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 5129979  5130214  5130472  5130608  5134623  5134843  5134955, , , 5137413, 5137581, 5134380  5139335, 5130569  5135223, 5130570, 5130571, 5130572, 5137415, 5137419, 5137570  5137573, 5137584, R, 5139342, , , 1, 0, 0, 0, 1, 5139381, 5139386, L4:R6, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 5139373, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5145325  5145435  5145570  5145720  5145860  5145977  5146222  5150410  5150537  5150677  5152187  5152316  5152433  5153545  5153678  5153799, 5139774  5141505, 5145120, 5154427, 5142826  5143443, 5143137  5143463, 5141044, 5139831  5141713, 5139971, 5139972, 5139973, 5142827, 5142830, 5142981  5142983, 5143139, L, 5145126, , 5154432, 0, 0, 0, 0, 0, 5154468, 5154474, L4:R6, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 5145129
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5154612  5160035  5160193  5160324  5160466  5160620, 5164958  5165323  5165561  5165679  5165799  5165911  5166049  5166175  5166301  5166427  5166572  5169298  5169417  5169610  5169894  5170017  5170989  5171199  5171327  5171650  5172385  5172585  5172728  5172909  5173074  5173833  5173965  5174175  5174627  5175786  5176099  5176212  5176571  5176877  5177009  5177119  5177252  5177416, 5159935  5160116, 5160073  5160661, 5162373  5162609, 5162541  5163006, 5164726, 5178046, 5155111, 5155111, 5155112, 5162375, 5162379, 5162530  5162533, 5162544, R, 5164733, 5164737, 5178054, 0, 0, 0, 0, 0, 5178109, 5178118, L3:R7, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5207547  5207724  5207835  5207951  5208079  5208230  5208347  5208461  5208585  5211345  5212344  5213318  5213808  5214057  5214173  5214319  5215265  5215399  5215511  5215664  5215930  5216041  5216152, 5178548  5178907  5179483  5179764  5180198  5180409  5180742  5181635  5181752  5182160  5182980  5183121  5183391  5183557  5183675  5183797  5184091  5185775  5186060  5186284  5186639  5188111  5188332  5188456  5188799  5189006  5189136  5189263  5189402  5189566  5190111  5190230  5190350  5190460  5192261  5193152  5193258  5193378  5193506  5193846  5194121  5195676  5195884  5196271  5196397  5197066  5197203  5197351  5197639  5198876  5202922  5203039  5203470, 5207448, 5216827, 5204984, 5205187, 5178264  5181202  5181321  5181442  5184544  5185549  5195027  5197375  5198680  5202759  5203230, 5181118  5181248  5181411  5184500  5184564  5194617  5197360  5197982  5198885  5203049  5203713, 5181119, 5181121, 5181123, 5204994, 5205007, 5205158  5205169, 5205198, L, 5207471, , 5216829, 0, 0, 0, 0, 0, 5216842, 5216844, L4:R6, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 5207484
