max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, 195549k, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2585568  2585840  2585997  2586217  2586441  2586596  2587014  2587209  2587321  2587452  2587565  2587702  2587860  2587989  2588487  2588605  2588764  2588926  2589063  2589788  2589898  2590095  2590695  2590814  2591284  2591454  2591601  2591757  2591917  2592074  2592225  2592383  2592550  2592839  2599044  2599255  2599367  2599482  2599618  2599750  2611269  2611463  2611585  2611690  2611797  2611915  2612027  2612164  2612280  2612400  2612575  2612754  2612881  2613010  2613134  2613264  2613404  2613539  2613678  2613825  2613971  2614114  2614263  2614414  2614603  2614730  2614905  2615014  2615132  2615247  2615365  2615481  2615725  2615877  2616034  2616190  2616296  2616783  2616923  2617035  2617409  2617529  2617643  2617811  2617973  2618081  2618428  2618484  2618778  2618937  2619054  2619168  2619319  2619426  2619536  2619708, , 2585611  2598833  2611161, 2592798  2599891  2619709, 2601225  2607698, 2601408  2609722, , , 2585417, 2585418, 2585418, 2601231, 2601238, 2601389  2601395, 2601416, L, 2611176, , 2619711, 0, 0, 0, 0, 0, 2619723, 2619726, L5:R5, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 2611185
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2619975  2621274  2621382  2621489  2621611  2621722  2621828  2621965  2622074  2622252  2622414  2622580  2622697  2622808  2622941  2623047  2623159  2623276  2623381  2623500  2623620  2623730  2623838  2623954  2624072  2624190  2624302  2624467  2625059  2625179  2625317  2625450  2625568  2625684  2625797  2625904  2626010  2626121  2626267  2626375  2626483  2626622  2627104  2627228  2627363  2627501  2627615  2627724  2627837  2627950  2628063  2628181  2628780  2628966  2629120  2629563  2629685  2629828  2629976  2640504  2640615  2640734  2640843  2640951  2641059  2641164  2641271  2641376  2641518  2641656  2641772  2641938  2642067  2642195  2642321  2642459  2642589  2642724  2642872  2643011  2643177  2643290  2643411  2643719  2643887  2644018  2644177  2644325  2644492  2644600  2644944  2645063  2645173  2645396  2645554  2645709  2645825  2646129  2646275  2646420  2646584  2646717  2646860, , 2619841  2621039  2624866  2627008  2628544  2640281, 2619914  2624520  2626536  2628173  2630036  2646868, 2636242, 2636437, , , 2620271, 2620272, 2620274, 2636251, 2636262, 2636412  2636422, 2636448, L, 2640302, , 2646871, 0, 0, 0, 0, 0, 2646890, 2646895, L6:R4, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 2640312
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2648267  2648458  2648652  2648842  2648964  2649079  2649218  2653406  2653522  2653647  2653755  2653864  2653969  2654080  2654198  2654313  2654422  2654598  2654765  2654895  2655023  2655151  2655291  2655427  2655563  2655702  2655855  2655997  2656147  2656291  2656410  2656557  2656712  2656871  2657034  2657142  2657285  2657466  2657587  2657697  2657853  2658007  2658161  2658268  2658447  2658578  2658685  2658812  2659018  2659130  2659255  2659401  2659511  2659620  2659780  2659947  2660565  2660677  2660818  2660984  2661135  2661300  2661447  2661846  2661958  2662126  2662290  2662450  2662560, , 2646998  2648170  2653169, 2647123  2649238  2662652, 2650871, 2651041, , , 2647449, 2647451, 2647452, 2650873, 2650877, 2651028  2651031, 2651044, L, 2653176, , 2662663, 0, 0, 0, 0, 0, 2662733, 2662745, L7:R3, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 2653180
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2662940  2663091  2663206  2663360  2663508  2663670  2663778  2668514  2668630  2668743  2668888  2668993  2669105  2669216  2669331  2669660  2669773  2669951  2670072  2670207  2670350  2670476  2670617  2670755  2670886  2671026  2671173  2671319  2671468  2671633  2671789  2671949  2672106  2672267  2672427  2672591  2672696  2672825  2672933  2673039  2673156  2673279  2673421  2673574  2673731  2673886  2674026  2674232  2674338  2674449  2674586  2674702  2674821  2674937  2675054  2675162  2675328  2675869  2676059  2676172  2676281  2676416  2677131  2677265  2677377  2677566  2677676  2677782  2677949, , 2662918  2668320, 2663711  2678029, 2665569, 2665736, , , 2663712, 2663714, 2663716, 2665571, 2665574, 2665725  2665727, 2665739, L, 2668326, , 2678039, 0, 0, 0, 0, 0, 2678108, 2678119, L8:R2, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 2668330
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2678282  2678527  2679131  2679288  2679394  2679569  2679690  2679879  2679986  2700315  2700420  2700530  2711120  2711451  2711572  2719763  2719930  2720171  2720328  2721086  2721258  2721395  2724243  2724384  2724523  2724741  2727168  2727293  2727404  2748349  2748466  2748883, 2690356  2690502  2690677  2690838  2691041  2691487  2691639  2713507  2713653  2713800  2713941  2729046  2729198  2730142  2730315  2730416  2730525  2730629  2730754  2731076  2731224  2731352  2731628  2731826  2731960  2732104  2732243  2732648  2732776  2732880  2733025  2733151  2733671  2733776  2733911  2734019  2734126  2734545  2734648  2734754  2734930  2735078  2735224  2735372  2735527  2735697  2736128  2736248  2736382  2736620  2736767  2736915  2737071  2737185  2737444  2737570  2737696  2737809  2738197  2738300  2738443  2738597  2738980  2739088  2739231  2739384  2739801  2739909  2740041  2740171  2740431  2740573  2740680  2741208  2741325  2741447  2741899  2742560  2742800  2743826  2743968  2744102  2744583  2744691  2744836  2744982  2746821  2747118, 2678288  2699894  2710911  2719522  2720806  2724008  2727005  2748251, 2679996  2700585  2711627  2720239  2721380  2724515  2727420  2748910, 2750262, 2750769, 2689873  2691724  2713241  2717009  2728643  2742382  2746457  2751866, 2691684  2691783  2713955  2717280  2741920  2745017  2747246, 2679998, 2680000, 2680003, 2750268, 2750277, 2750428  2750435, 2750776, R, 2751881, , , 1, 0, 0, 0, 1, 2751960, 2751969, L8:R2, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2751949, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2752381  2752512  2753262  2753371  2753478  2753701  2755884  2756005  2756258  2756421  2756621  2756765  2756879  2757003  2757128  2757255  2757391  2757526  2757660  2757799  2757938  2758077  2758212  2758355  2758494  2758634  2758770  2758910  2759053  2759199  2759342  2759481  2759623  2759752  2759892  2760033  2760188  2760332  2760476  2760621  2760768  2760918  2761061  2761206  2761348  2761494  2761648  2761802  2761942  2762086  2762238  2762397  2762556  2762710  2762860  2763006  2763147  2763304  2763443  2763601  2763754  2763896  2764044  2764193  2764341  2764490  2764638  2764790  2764933  2765083  2765235  2765384  2765542  2765708  2765865  2766017  2766185  2766351  2766507  2766613  2766722  2766952  2767247  2767378  2767546  2767797  2767949  2768346  2768520  2768716  2768869  2769025  2769158  2769357  2769509  2769756  2770160  2770429  2770544  2770645  2770804  2770961  2771121  2771236  2771481  2771643  2771878  2772041  2772179  2772353  2772457  2772606  2772764  2772866  2773281  2773393  2773639  2773799  2773951  2774057  2774165  2774449  2774687  2774835  2774981  2775133  2775262  2775466  2775603  2775824  2775971  2776120  2776264  2776417  2776520  2776871  2777084  2777247  2777411  2777539  2777795  2777938  2778087  2778234  2778386  2778542  2778689  2778837  2778953  2779177  2779372  2779529  2779695  2779834  2780050  2780204  2780363  2780499  2780601  2780999  2781146  2781381  2781486  2781630  2781736  2781895  2782047  2782412  2782584  2782692  2783171  2783326  2783813  2783972  2784535  2784667  2784777  2784943  2785349  2785453  2785614  2785782  2786215  2786331, , , 2754753, 2754919, 2755702, 2753829  2786457, 2753830, 2753832, 2753833, 2754756, 2754759, 2754909  2754911, 2754921, R, 2755707, 2755711, 2786467, 0, 0, 0, 0, 0, 2786535, 2786547, L8:R2, 90.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2788056  2788192  2796948  2797107  2797276  2797850, 2786710  2790007  2790878  2790981  2792737  2792873, 2787939  2796697  2797709, 2788305  2797179  2797971, 2798880, 2799058, 2789549  2792314  2794577  2794650  2800089, 2791010  2792883  2794625  2795053, 2787285, 2787286, 2787286, 2798884, 2798890, 2799041  2799047, 2799063, R, 2800100, , , 1, 0, 0, 0, 1, 2800161, 2800169, L7:R3, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2800151, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2800470  2800601  2800804  2801377  2801572  2802211  2802353  2802949  2803162  2803327  2803815  2806366  2806476  2806703  2806811  2806938  2807053  2807165  2807279  2807395  2807558  2807673  2807810  2807935  2808069  2808208  2808334  2808468  2808611  2808758  2808901  2809049  2809194  2809337  2809476  2809615  2809762  2809900  2810052  2810202  2810344  2810488  2810628  2810775  2810928  2811080  2811227  2811377  2811526  2811675  2811818  2811976  2812132  2812287  2812438  2812594  2812762  2812915  2813062  2813209  2813353  2813497  2813648  2813792  2813947  2814091  2814237  2814393  2814546  2814702  2814853  2814995  2815143  2815290  2815445  2815610  2815777  2815998  2816127  2816231  2816342  2816504  2816630  2816735  2816871  2816973  2817118  2817268  2817381  2817524  2817632  2817762  2817924  2818184  2818314  2818423  2818582  2818733  2818888  2819303  2819428  2819578  2819732  2819887  2820036  2820181  2820328  2820478  2820629  2820796  2820954  2821122  2821223  2821353  2821504  2821652  2821807  2821956  2822105  2822254  2822400  2822543  2822700  2822854  2823014  2823195  2823335  2823544  2823698  2823824  2823977  2824078  2824198  2824364  2824489  2824693  2824803  2824944  2825047  2825153  2825369  2825503  2825636  2825778  2825934  2826075  2826218  2826357  2826500  2826647  2826801  2826986  2827115  2827228  2827393  2827526  2827710  2827826  2828080  2828234  2828377  2828586  2828739  2828894  2829055  2829213  2829315  2829533  2829635  2829787  2829950  2830113  2830249  2830560  2830723  2830884  2831046  2831153  2831524  2831676  2831838  2831974  2832311  2832468  2832603  2832925  2833052  2833166  2833334  2833501  2834018  2834179  2834345  2834457  2834907  2835030  2835186, , , 2805315, 2805489, 2803478  2806192, 2803361  2803773  2835388, 2803363, 2803365, 2803367, 2805317, 2805321, 2805472  2805475, 2805492, R, 2806199, 2806203, 2835401, 0, 0, 0, 0, 0, 2835636, 2835636, L6:R4, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2837871  2844011, 2839718  2839865  2841776  2842478, 2837530  2843762, 2837966  2844235, 2846585, 2846757, 2839318  2841433  2845455  2847751, 2839951  2842454  2846101, 2836304, 2836305, 2836306, 2846588, 2846593, 2846743  2846748, 2846761, R, 2847759, , , 1, 0, 0, 0, 1, 2847808, 2847815, L5:R5, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2847800, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2851112  2851267  2852093, 2848183  2848666  2849021, 2850694, 2852116, 2852488, 2852655, 2853478, 2849068, 2849069, 2849070, 2849071, 2852490, 2852493, 2852644  2852646, 2852658, R, 2853484, , , 1, 0, 0, 0, 1, 2853522, 2853527, L4:R6, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2853515, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2853978  2854083  2854238  2854345  2854451  2855074  2855188  2855765  2855904, , , 2856443  2856893, 2856863  2856908, 2857720, 2855896, 2855897, 2855899, 2855901, 2856445, 2856448, 2856599  2856602, 2856866, R, 2857727, , , 1, 0, 0, 0, 1, 2857768, 2857774, L3:R7, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2857761, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2857995  2858127  2858619, , , 2859069, 2859234, 2860348, 2858608, 2858609, 2858610, 2858611, 2859070, 2859073, 2859224  2859226, 2859236, R, 2860353, , , 1, 0, 0, 0, 1, 2860385, 2860389, L2:R8, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2860379, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2863157  2863324  2863459  2863570  2863721  2863862  2864021  2864151  2864331  2864441, 2860715  2860819  2861143, 2862930  2863830, 2863804  2864487, 2865162, 2866128, 2867145, 2861175, 2861176, 2861177, 2861178, 2865165, 2865170, 2865320  2865324, 2866132, R, 2867153, , , 1, 0, 0, 0, 1, 2867201, 2867207, L1:R9, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2867193, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2869612  2869742  2870264  2870386  2870855  2872426, 2867593  2867713, 2869380  2872235, 2870833  2872614, 2873807, 2873979, 2868401  2874888, 2867860  2868440, 2867861, 2867862, 2867863, 2873810, 2873814, 2873966  2873969, 2873983, R, 2874896, , , 1, 0, 0, 0, 1, 2874942, 2874949, L0:R10, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2874934, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2884330  2884458, 2886967  2887141  2888428  2888532  2889308  2889701  2890162, 2884073  2884983, 2884583  2885287, 2891364, 2891540, 2881928  2886471  2889901  2889941  2892151, 2875492  2882247  2889680  2889923  2890211  2892231, 2875492, 2875493, 2875494, 2891368, 2891374, 2891525  2891529, 2891546, R, 2892161, , , 1, 0, 0, 0, 1, 2892217, 2892224, L0:R10, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2892208, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2898050  2898227  2898407, 2892515  2892658  2892779  2893090  2893567  2894025  2894491, 2897937, 2898559, 2899322  2900747  2902440, 2899494  2901210  2903138, 2892330  2896642  2904153, 2894452  2896815, 2894453, 2894455, 2894457, 2899325, 2899329, 2899481  2899484, 2899498, R, 2904162, , , 1, 0, 0, 0, 1, 2904215, 2904223, L0:R10, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2904207, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2920558  2920965  2921075  2921433  2946792  2946912  2947018  2947175  2947493  2947602  2954523  2954720  2954865  2955102  2955931  2956198  2976650  2980467  2981274, 2904539  2904666  2905016  2923285  2924495  2926610  2927114  2927871  2927999  2928334  2958568  2960077  2960253  2960670  2961166  2962118  2982822  2982945  2983625, 2920289  2920786  2946428  2949204  2954308  2954393  2976282  2981057, 2920687  2921436  2947547  2949302  2954366  2956134  2976765  2981311, 2987831, 2988030, 2922836  2926064  2926319  2958101  2982445  2989138, 2905117  2924569  2926259  2928292  2962089  2983610, 2905118, 2905119, 2905120, 2987841, 2987852, 2988003  2988014, 2988040, R, 2989159, , , 1, 0, 0, 0, 1, 2989267, 2989279, L0:R10, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2989253, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2989456  2990172  2990612, , , 2991568, 2991734, 2992635, 2990639, 2990640, 2990641, 2990642, 2991569, 2991572, 2991723  2991726, 2991736, R, 2992640, , , 1, 0, 0, 0, 1, 2992672, 2992676, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2992666, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2995202  2995364  2996024  2996228  2996354  2996481  2996598  2996791  2997003, 2993115  2993462, 2994900  2995724, 2995328  2996836, 3000067, 3000238, 3001182, 2993509, 2993510, 2993511, 2993512, 3000070, 3000074, 3000225  3000228, 3000242, R, 3001190, , , 1, 0, 0, 0, 1, 3001236, 3001243, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3001228, 
