max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3238995  3239289  3239417  3239623  3239729  3239843  3239971  3240076  3240199  3240307  3240429  3240556  3240678  3240797  3240927  3241042  3241169  3241306  3241443  3241583  3241714  3241953  3242380  3242527  3242636  3242759  3242881  3242992  3243101  3243303  3243464  3243880  3244076  3244194  3244300  3244422  3244535  3244643  3244830  3244975  3245131  3245234  3245383  3245488  3245669  3245817  3245948  3246072  3246189  3246593  3246727  3246882  3246991  3247438  3247540  3247650  3247816  3247953  3248070  3248291  3248431  3248575  3249025  3249661  3249815  3249931  3259829  3259958  3260073  3260228  3260412  3260517  3260732  3261178  3261314  3261417  3261537  3261644  3264167  3264270  3264432  3265889  3265991  3266127  3266260  3266365  3267052  3267167  3267296  3267400  3267861  3267980  3268453  3268559  3269117  3270375  3270495  3270603  3270725  3279373, , 3239001  3247052  3249522  3259793  3261690  3263947  3265765  3268611  3268678  3270148  3279227, 3246915  3249146  3249890  3261663  3261727  3264470  3268564  3268620  3269188  3270845  3279462, , , 3273016, 3274135, 3246921, 3246928, 3246936, 3273018, 3273022, 3273174  3273177, 3274138, L, 3279235, 3279239, 3279466, 0, 0, 0, 0, 0, 3279494, 3279499, L4:R6, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3279585  3279689  3279794  3279897  3280000  3280102  3280210  3280363  3280512  3280620  3280729  3280845  3280963  3281079  3281200  3281328  3281459  3281798  3281917  3282020  3282151  3282513  3282662  3282772  3282888  3283030  3283133  3283234  3283521  3283783  3283891  3284009  3284141  3284282  3284592  3285010  3285148  3286023  3286129  3286252  3287836  3287944  3288064  3288179  3288302  3290742  3290884  3290997  3291159  3291356  3291480  3293505  3293628  3293818  3293948  3294077  3294268  3303058  3303165  3303273  3303400  3303505  3303649  3303752  3303928  3304038  3304147  3304257  3304374  3304492  3304609  3304735  3305212  3305315  3305425  3305565  3305696  3305929  3306086  3306231  3306368  3306586  3306857  3306974  3307112  3307420  3307525  3307639  3307742  3307866  3307968  3308193  3308402  3308526, , 3279574  3283657  3284637  3285834  3286711  3287714  3290504  3293310  3294116  3302816, 3283618  3284621  3285115  3286329  3286726  3288295  3291527  3294048  3294313  3308689, , , 3295796, 3296797, 3283622, 3283627, 3283631, 3295806, 3295817, 3295968  3295979, 3296808, L, 3302839, 3302851, 3308692, 0, 0, 0, 0, 0, 3308713, 3308718, L5:R5, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3308772  3309768  3309874  3310026  3310174  3311901  3312265  3312403  3312626  3323925  3324032  3324136  3324248  3324357  3324510  3324612  3324720  3324865  3324977  3325086  3325198  3325318  3325458  3325855  3325974  3326099  3326407  3326512  3326635  3326873  3327071  3327182  3327326  3327483  3327636  3327787, , 3309530  3311735  3312147  3323810, 3310565  3312013  3312565  3327933, , , 3314325, 3314771, 3309376, 3309377, 3309377, 3314328, 3314332, 3314483  3314486, 3314776, L, 3323819, 3323823, 3327940, 0, 0, 0, 0, 0, 3327988, 3327997, L6:R4, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3328481  3328591  3329211  3330086  3330209  3330405  3332353  3337697  3337902  3338009  3338112  3338290  3338397  3338508  3338621  3338742  3338861  3338982  3339588  3339695  3339811  3340314  3340452  3340608  3340773  3341097  3341223  3341348  3341677  3341795  3341903  3342388  3342510  3342614  3342776, , 3328356  3329942  3332139  3337472, 3329142  3330637  3332464  3342869, , , 3333496, 3334045, 3329143, 3329144, 3329145, 3333498, 3333502, 3333653  3333656, 3334048, L, 3337479, 3337483, 3342876, 0, 0, 0, 0, 0, 3342923, 3342932, L7:R3, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3343717  3345589  3345728  3345842  3345958  3346061  3346166  3347525  3347645  3347793  3348052  3348265  3348592  3348972  3349111  3349270  3349442  3350871  3351003  3351169  3356583  3356687  3356832  3356941  3357054  3357181  3357299  3357414  3357533  3357647  3357760  3357880  3358004  3358125  3358253  3358355  3359255  3359411  3359525  3359632  3359734  3360312  3360425  3360604  3360752  3360952  3361102  3361229  3361336  3361488  3361620  3361731  3361922  3362254  3362436  3362593  3362749  3362907  3363058  3363214  3363356, , 3345416  3347303  3350666  3350706  3356393, 3346262  3349422  3350689  3351130  3363415, , , 3354270  3354489, 3354447  3354846, 3343662, 3343663, 3343664, 3354274, 3354280, 3354431  3354436, 3354452, L, 3356405, 3356411, 3363426, 0, 0, 0, 0, 0, 3363495, 3363508, L8:R2, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3364810  3364966  3367580  3367695  3367799  3367932  3368087  3368398  3368546  3368694  3369102  3370034  3375808  3375924  3376036  3376156  3376272  3376396  3376498  3376620  3376736  3376850  3376952  3377073  3377183  3377305  3377434  3377554  3378099  3378216  3378335  3378473  3378627  3378763  3378987  3379123  3379244  3379373  3379745  3380007  3380174  3381167  3381280  3381407  3381525  3381702  3381823  3381961  3382089, , 3364712  3367348  3369804  3375584, 3365017  3368870  3370059  3382155, , , 3371547, 3372334, 3364320, 3364321, 3364322, 3371550, 3371554, 3371705  3371708, 3372338, L, 3375592, 3375597, 3382164, 0, 0, 0, 0, 0, 3382220, 3382232, L9:R1, 90.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3382370  3390682  3390827  3391003  3391120  3391303  3391449  3391554  3391696  3391798  3392798  3394008  3394113  3394216  3395418  3395520  3395646  3400115  3400224  3400327  3400431  3400548  3400681  3400785  3400894  3401004  3401121  3401233  3401356  3401478  3401625  3401775  3401911  3402073  3402199  3402302  3402408, , 3390395  3393582  3395294  3399868, 3391809  3394189  3395741  3402624, , , 3397990, 3398163, 3382996, 3382998, 3382999, 3397994, 3397999, 3398149  3398153, 3398167, L, 3399877, 3399883, 3402631, 0, 0, 0, 0, 0, 3402680, 3402689, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3402808  3431016  3431142  3431267  3431369  3440991  3441124  3446809  3446916  3447061  3447180  3461559  3461738  3471864  3471990  3473060  3473162  3473278  3479100  3479212  3479378  3479671  3484987  3485090  3485212  3485342  3485451  3489281  3489409  3489516  3489623  3491447  3498679  3498839  3498949  3499060  3506442  3506545  3506661  3506763  3506867  3507037  3507142  3507246  3507354  3507462  3507567  3507679  3507794  3507919  3508035  3508174  3508306  3508430  3508572  3508678  3508819  3508964  3509099  3509441  3509545  3509697  3509838  3509947  3510092  3510254  3510449  3510572  3510682  3510828  3510941  3511109  3511275  3511431  3511572  3511697, , 3430881  3440929  3441312  3446525  3446720  3447255  3461433  3471768  3472908  3478942  3479116  3479478  3484593  3484766  3489083  3491283  3498528  3506223, 3431341  3441280  3441333  3446561  3447240  3447267  3461756  3472046  3473352  3479000  3479390  3480423  3484675  3485464  3489708  3491512  3499815  3511862, 3421402  3421542  3423386  3426084  3438630  3442812  3443024  3443928  3458076  3468596  3476957  3477326  3493756, 3421471  3422650  3424587  3426774  3438903  3442825  3443805  3444084  3458781  3469492  3477298  3477747  3496198, 3500703  3504670  3504812, 3501475  3504799  3505022, 3403410, 3403411, 3403412, 3500705, 3500708, 3500858  3500860, 3501477, L, 3506230, 3506234, 3511870, 0, 0, 0, 0, 0, 3511925, 3511934, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3515273  3515401  3515513  3515617  3515746  3515875  3516009  3516123  3516225  3517339  3517518  3517696  3522289  3522400  3522513  3522623  3522733  3522835  3522990  3523134  3523240  3523351  3523470  3523580  3523695  3523813  3523942  3524073  3524557  3524683  3524819  3525050  3525269  3525378  3525494  3525661  3525766  3525875  3526030  3526212  3526316, , 3515072  3515554  3517215  3522171, 3515452  3516197  3517867  3526502, , , 3519554, 3520264, 3512754, 3512754, 3512755, 3519557, 3519561, 3519712  3519716, 3520268, L, 3522180, 3522185, 3526510, 0, 0, 0, 0, 0, 3526561, 3526571, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3527244  3527355  3527456  3527561  3527666  3529454  3530927  3534646  3534748  3534859  3534962  3535086  3535202  3535309  3535418  3535528  3535649  3535766  3535883  3536006  3536134  3536741  3537050  3537195  3537296  3537417  3537568  3537721  3537885  3538043  3538210  3538378  3538579  3538683  3538831  3538993  3539148  3539313  3539480  3539642  3539874, , 3527006  3529265  3530828  3534487, 3527729  3529613  3531061  3539964, , , 3532022, 3532735, 3527730, 3527732, 3527733, 3532024, 3532028, 3532179  3532182, 3532738, L, 3534494, 3534498, 3539973, 0, 0, 0, 0, 0, 3540024, 3540033, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3542257  3542363  3545641  3545766  3545875  3545977  3546133  3546240  3546344  3546451  3546570  3546692  3546817  3546938  3547071  3547177  3547794  3547941  3548085  3548189  3548318  3548488  3548603  3548718  3548836  3548974  3549126  3549282  3549414  3549583  3549733  3549885  3550039  3550156  3550284  3550390, , 3542087  3545416, 3542432  3550529, , , 3543208, 3544024, 3540765, 3540766, 3540767, 3543209, 3543213, 3543364  3543366, 3544026, L, 3545421, 3545424, 3550536, 0, 0, 0, 0, 0, 3550580, 3550588, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3550696  3554004  3554112  3554233  3554400  3557529  3557636  3557742  3557848  3557954  3558071  3558208  3558322  3558445  3558561  3558682  3558814  3558938  3559061  3559199  3559337  3560354  3560495  3560609  3560724  3561455  3561559  3561679  3561842  3562910  3563090  3563205  3563635  3563740  3563898  3564046  3564448  3564618  3564739  3564892  3565054  3565216  3565384, , 3553709  3557334, 3554584  3565409, , , 3555653, 3556327, 3551316, 3551316, 3551318, 3555655, 3555658, 3555808  3555810, 3556330, L, 3557339, 3557343, 3565416, 0, 0, 0, 0, 0, 3565465, 3565474, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3565740  3566629  3566811  3566916  3567468  3570923  3571049  3571158  3571310  3571414  3571525  3571642  3571752  3571876  3571997  3572907  3573031  3573469  3573583  3573719  3573830  3574052  3574155  3574256  3574386  3574591  3574735  3574885  3575136  3575728  3575881  3576027  3576130  3576321  3576443  3576552  3576684  3576845  3576957, , 3565600  3566450  3567330  3570577, 3565730  3567016  3567539  3577210, , , 3569067, 3569236, 3566235, 3566237, 3566238, 3569069, 3569073, 3569224  3569227, 3569240, L, 3570584, 3570588, 3577219, 0, 0, 0, 0, 0, 3577269, 3577277, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3577400  3578925  3579034  3579150  3580378  3580514  3580615  3580802  3580915  3581054  3581195  3590211  3590324  3590459  3590646  3590758  3590890  3590999  3591693  3591796  3591905  3595547, , 3578777  3580250  3590154  3591499  3595456, 3579195  3581174  3590966  3591959, 3586316, 3587102, 3593860, 3594496, 3578019, 3578020, 3578021, 3593865, 3593871, 3594022  3594028, 3594502, L, 3595468, , , 1, 0, 0, 0, 1, 3595532, 3595539, L10:R0, 90.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3595522
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3595654  3595763  3595870  3595974  3596110  3598733  3598852  3598956  3599059  3599165  3599270  3599375  3603150  3603254  3603426  3603535  3603638  3603762  3603959  3604121  3607769  3607872  3607980  3608088  3608204  3608311  3608419  3608536  3608639  3608752  3608865  3609035  3609155  3609276  3609399  3609725  3610153  3610290  3610441  3610569  3610708  3610811  3610935  3611037  3611151  3611261  3611369  3611526  3611679  3611831  3611995  3612167  3612272, , 3598471  3602984  3607505, 3596238  3599345  3604163  3612262, 3601233, 3601734, 3605237  3605672  3606265, 3605412  3606137  3606278, 3596241, 3596242, 3596244, 3605241, 3605248, 3605397  3605402, 3605417, L, 3607518, 3607524, 3612282, 0, 0, 0, 0, 0, 3612348, 3612359, L10:R0, 90.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3613608  3613713  3613841  3614117  3615383  3615493  3615681  3615827  3618372  3618487  3618599  3618711  3618825  3618931  3619042  3619160  3619274  3619394  3619508  3619633  3619756  3620488  3620631  3620789  3621397  3621536  3621705  3622103  3622223  3622393  3622536  3622638, , 3613456  3615199  3618134, 3614068  3615982  3622752, , , 3616598, 3617442, 3613182, 3613182, 3613184, 3616600, 3616604, 3616755  3616758, 3617445, L, 3618141, 3618145, 3622758, 0, 0, 0, 0, 0, 3622802, 3622810, L10:R0, 90.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3622916  3623330  3624192  3626308  3626419  3626542  3626643  3628764  3628886  3628988  3629118  3629322, , 3624041  3626149  3626279  3628587  3630906, 3624316  3626223  3626692  3629387, , , 3629884, 3630385, 3623684, 3623685, 3623686, 3629887, 3629892, 3630043  3630047, 3630389, L, 3630915, , , 1, 0, 0, 0, 1, 3630966, 3630972, L10:R0, 80.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3630958
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3631132  3631245  3631358  3631469  3631581  3631684  3631828  3631932  3632049, , , 3632078, 3633823, , 3632685, 3633008, 3632079, 3632081, 3632083, 3632687, 3632690, 3632841  3632843, 3633011, R, 3633829, , , 1, 0, 0, 0, 1, 3633867, 3633872, L9:R1, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3633860
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3643079  3643226  3643351  3643478  3662296  3662412  3662515  3662652  3662758  3662974  3663169  3663297  3664034  3664202  3664318  3664433  3664550  3664661  3664815  3664963, , 3642981  3643496  3662179  3664110  3668224, 3643481  3643535  3663290  3664872, 3637651  3639929  3647452  3657881  3658813, 3634159  3638074  3640363  3647629  3658062  3659471, 3665715  3665913, 3665892  3665935, 3634527, 3634527, 3634528, 3665721, 3665728, 3665879  3665886, 3665900, L, 3668239, , , 1, 0, 0, 0, 1, 3668318, 3668327, L9:R1, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3668306
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3668480  3668581  3668699  3683668  3683836  3683971, , 3683367  3683883, 3668785  3683841  3684167, 3688037, 3694068, 3686441, 3686611, 3669125, 3669126, 3669128, 3686444, 3686448, 3686599  3686602, 3686615, R, 3688044, , 3694072, 0, 0, 0, 0, 0, 3694098, 3694103, L8:R2, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3688047, , , 
