max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, L_well_all_on_ts, L_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2618849  2618967, , 2619446, 2621064  2621281, 2621225  2622184, 2623358, , 2619447, 2619448, 2619449, 2621065, 2621067, 2621218, 2621228, L, 2623364, , , 1, 0, 0, 0, 1, 2623395, 2623399, L7:R3, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2623388
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2623606  2623732, , , , 2625517  2627340, 2626100  2628494, 2629856, 2623911, 2624144, 2624145, 2624147, 2625518, 2625520, 2625671, 2626102, L, 2629861, , , 1, 0, 0, 0, 1, 2629893, 2629897, L7:R3, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2629885
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2630025  2630164  2630334  2630513  2630737, , 2636688, , 2632535, 2635645, , 2630792, 2630793, 2630794, 2630796, 2632536, 2632539, 2632690, 2635648, R, 2636693, , , 1, 0, 0, 0, 1, 2636724, 2636729, L6:R4, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2636718
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , 2637252, 2646073  2652755, 2647799  2654844, 2656086, , 2637435, 2637436, 2637437, 2646074, 2646076, 2646227, 2647801, L, 2656090, , , 1, 0, 0, 0, 1, 2656119, 2656123, L6:R4, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2656113
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2656303  2656438  2656603, 2670580  2670780  2670893  2671021  2671127  2671243  2671362  2671496  2675837  2676660  2676792  2676945  2677084  2677265, 2665003  2670230, 2665166  2677535, 2667145, 2668509, , 2656831, 2656854, 2656855, 2656856, 2667146, 2667149, 2667300, 2668511, R, 2670235, , 2677539, 0, 0, 0, 0, 0, 2677570, 2677575, L5:R5, 20.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2670238, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2682754  2682868  2682981  2683100  2683218  2683368  2686951  2687115  2687946  2688068  2688804  2688994  2689171  2689304, 2682275, 2689379, 2680682, 2681084, , , 2678297, 2678298, 2678298, 2680683, 2680685, 2680835, 2681085, R, 2682278, , 2689383, 0, 0, 0, 0, 0, 2689408, 2689413, L5:R5, 30.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2682280, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2692188, 2692980, 2694844, , 2690130, 2690130, 2690131, 2692189, 2692191, 2692341, 2692981, L, 2694847, , , 1, 0, 0, 0, 1, 2694873, 2694876, L5:R5, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2694866
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2695077  2695902  2696018  2697037  2697681  2697794, 2703764, 2703004, 2704689, 2706713, 2707976, 2695733  2696848  2709501, 2695142  2696107  2697711, 2695579, 2695580, 2695581, 2706716, 2706719, 2706870, 2707979, L, 2709509, , , 1, 0, 0, 0, 1, 2709551, 2709556, L6:R4, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2709543
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2709714  2709825  2709950  2710100, , , , 2711980, 2713565, 2714944, 2710193, 2710421, 2710422, 2710424, 2711981, 2711984, 2712135, 2713567, L, 2714949, , , 1, 0, 0, 0, 1, 2714979, 2714983, L6:R4, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2714973
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2715163  2715289  2715411, , 2720665, , 2717600, 2718877, , 2715586, 2715641, 2715643, 2715644, 2717601, 2717604, 2717754, 2718879, R, 2720669, , , 1, 0, 0, 0, 1, 2720699, 2720703, L6:R4, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2720693
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2793138  2793426, 2720957  2792633  2792711  2806708, 2720945  2721094  2792687  2793519  2807510, 2811999, 2812822, 2814087, , 2721319, 2721320, 2721321, 2812001, 2812005, 2812156, 2812825, L, 2814094, , , 1, 0, 0, 0, 1, 2814133, 2814138, L6:R4, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2814126
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2814373  2818385  2818619  2818798  2819749  2819898  2820936  2821048, , , , 2824459, 2825765, 2814980  2818200  2819629  2827149, 2814389  2815124  2818786  2821151, 2814737, 2814738, 2814739, 2824462, 2824466, 2824616, 2825768, L, 2827156, , , 1, 0, 0, 0, 1, 2827199, 2827205, L6:R4, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2827192
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2827400  2827587  2827700, , , , 2837410  2841214, 2839233  2842338, 2843674, 2827966, 2827967, 2827968, 2827969, 2837411, 2837414, 2837564, 2839235, L, 2843679, , , 1, 0, 0, 0, 1, 2843712, 2843716, L7:R3, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2843706
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2843981  2844115  2844232  2844464  2844742  2844945, , 2855757, , 2854164, 2854630, , 2844974, 2844975, 2844977, 2844978, 2854166, 2854168, 2854319, 2854632, R, 2855762, , , 1, 0, 0, 0, 1, 2855795, 2855799, L6:R4, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2855788
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , 2856237, 2858151, 2860902, 2862271, , 2856492, 2856493, 2856494, 2858152, 2858155, 2858306, 2860904, L, 2862275, , , 1, 0, 0, 0, 1, 2862302, 2862305, L7:R3, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2862296
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2862635  2862757  2862879  2862999  2863118  2863232  2863681  2864220  2864350  2864460  2864572  2864723  2865015  2865129  2865762  2865972  2866118  2866257  2866375  2867073  2867189  2867303  2869575  2869696  2870523  2870668  2870803  2871775  2871918  2872050  2872711  2872859  2873047  2873274  2873473  2874403  2874531  2874667  2875230  2875376  2875503  2875983  2876101  2876338  2876451  2876599  2876710  2878452  2878579  2878748  2879991  2880102  2880518  2880664  2882690  2882830  2882944  2883292  2885378  2885505  2885634  2888246  2888358  2888510  2888628  2888843  2888971  2889085  2890276  2890396  2891405  2891532  2893821  2893978  2894117  2894311  2894440  2894560  2894674  2895627  2895781  2897375  2897519  2897656  2898377  2898489  2899769  2899987  2900151  2900296  2900809  2900926  2901161  2903010  2903124  2904170  2904411  2904561  2905737  2905849  2906359  2906500  2906638  2907300  2907435  2908687  2909893  2910059  2915906  2916081  2916273  2916550  2916683  2916993  2917172  2917307  2918536  2918654  2919190  2919368  2919535  2919663  2919779  2919904  2920016  2920141  2921751  2921886  2922007  2922881  2923003  2924265  2924407  2926167  2926279  2926414  2926525  2927987  2928109  2930393  2931261  2931376  2931489  2934866  2935027  2935156  2935874  2936023  2938659  2939713  2939896  2940396  2940823  2942606  2942942, 2956264  2956679  2956879  2958094  2958263  2959192  2961208  2961416  2961946  2962772  2962930  2963051  2964383  2966039  2966483  2973161, 2955802  2972675  2979449, 2966473  2973921, 2978177, 2978368, 2872876  2873058  2873183  2878306  2899599  2909784  2915707  2917161  2917803  2930148, 2872832  2872978  2873137  2876640  2898471  2908734  2910038  2917102  2917782  2928358  2942951, 2872836, 2872840, 2872844, 2978188, 2978200, 2978351, 2978379, R, 2979473, , , 1, 0, 0, 0, 1, 2979712, 2979713, L7:R3, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2979707
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2979949  2980659  2980776  2981565  2981677  2983463  2985621  2998099  2998298  2998407  3011004  3011968  3012190  3012331  3013211  3013553  3014439  3014676  3015362  3015504  3016614  3016790  3016938  3017195  3017330, 2992699  2997521, 2985706  2993305  3017422, 2995909, 2996334, , , 2985707, 2985709, 2985710, 2995911, 2995914, 2996065, 2996337, R, 2997527, , 3017427, 0, 0, 0, 0, 0, 3017463, 3017469, L6:R4, 10.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2997530, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3029841  3029997  3030106  3030216  3030333  3030466  3030592  3032012, 3029554, 3036125, 3027080, 3027240, , , 3018257, 3018258, 3018259, 3027081, 3027083, 3027233, 3027241, R, 3029557, , 3036128, 0, 0, 0, 0, 0, 3036149, 3036153, L5:R5, 20.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3029559, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3036209  3044707  3045302  3045443  3045905  3046572  3052200  3052312  3052421  3052538  3052655  3052773  3053062  3058320  3058438  3059782  3059988, 3044438  3051735, 3046525  3060086, 3050411, 3050574, , , 3036822, 3036823, 3036824, 3050413, 3050415, 3050566, 3050576, R, 3051740, , 3060090, 0, 0, 0, 0, 0, 3060120, 3060125, L4:R6, 30.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3051743, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3060200, 3062851, 3063459, 3066314, 3066653, 3067920, , 3060823, 3060824, 3060825, 3066315, 3066317, 3066468, 3066655, L, 3067924, , , 1, 0, 0, 0, 1, 3067953, 3067957, L5:R5, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3067947
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3068168  3068312  3068739, , 3072320, , 3071097, 3071270, , 3068731, 3068732, 3068733, 3068734, 3071098, 3071101, 3071251, 3071272, R, 3072324, , , 1, 0, 0, 0, 1, 3072354, 3072358, L4:R6, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3072348
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3078511  3078639  3078758  3078978  3079096  3079209  3079341  3085071  3085212  3085360  3085988  3086222  3086361  3086581  3086720  3087606  3087814  3087963  3088109  3088761  3089244  3090062  3090204  3090339  3091178  3091529  3092262  3092391  3092531  3092696  3092823  3093566  3093692  3094234, 3078225, 3073126  3094431, 3075817  3076886, 3075978  3077031, , , 3073126, 3073127, 3073128, 3075818, 3075820, 3075971, 3075979, R, 3078230, , 3094437, 0, 0, 0, 0, 0, 3094479, 3094487, L3:R7, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3078233, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3094592  3098663  3098776  3098886  3099005  3099123  3099273  3100093  3105118  3105229  3105942  3106156  3106310  3106482  3106868  3107005  3107154  3107271, 3098261, 3107799, 3096550, 3097284, , , 3095297, 3095298, 3095299, 3096551, 3096553, 3096704, 3097286, R, 3098264, , 3107803, 0, 0, 0, 0, 0, 3107830, 3107836, L2:R8, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3098267, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3112074  3112259  3112377  3112492  3112610  3112734  3112862  3113663  3113797  3119472  3119580  3120315  3120530  3120669  3121458  3121577  3121722  3122570  3122734, 3111794, 3122859, 3110266, 3110426, , , 3108515, 3108516, 3108517, 3110267, 3110269, 3110419, 3110427, R, 3111797, , 3122863, 0, 0, 0, 0, 0, 3122891, 3122896, L2:R8, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3111799, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3127088  3127279  3131218  3131443  3131556  3131666  3131784  3131904  3132310  3132434  3132562  3136442  3136587  3136714  3137247  3137443  3137597, 3123357  3126774  3130937, 3123440  3127419  3137612, 3128832  3129686, 3128995  3129893, , , 3123547, 3123548, 3123549, 3128834, 3128836, 3128987, 3128997, R, 3130943, , 3137617, 0, 0, 0, 0, 0, 3137650, 3137656, L1:R9, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3130946, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3142125  3142244, 3141835, 3142381, 3144373, 3144873, 3145924, , 3138375, 3138376, 3138376, 3144374, 3144377, 3144527, 3144876, L, 3145928, , , 1, 0, 0, 0, 1, 3145958, 3145962, L2:R8, 70.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3145952
